tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	method_codes	quality	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	measurement	sample	site	location
	This study		2.8	141.5	39.0	TR004-Sa:LP-DIR-T	hargrave 2017-08-18 11:40:35	1.49e-08	5.26e-10	4.87e-10	2.23e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	16	848.0	TR004-Sa:LP-DIR-T16	TR004-S	TR004	Mamagou
	This study		2.3	140.8	39.3	TR004-Sa:LP-DIR-T	hargrave 2017-08-21 08:55:34	1.47e-08	4.44e-10	3.57e-10	2.23e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	17	853.0	TR004-Sa:LP-DIR-T17	TR004-S	TR004	Mamagou
	This study		3.0	142.7	38.6	TR004-Sa:LP-DIR-T	hargrave 2017-08-21 17:44:33	1.42e-08	5.23e-10	4.880000000000001e-10	2.23e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	18	873.0	TR004-Sa:LP-DIR-T18	TR004-S	TR004	Mamagou
	This study		2.5	141.1	38.0	TR004-Sa:LP-DIR-T	hargrave 2017-08-22 16:44:50	1.3899999999999999e-08	4.5600000000000003e-10	3.83e-10	2.3e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	19	893.0	TR004-Sa:LP-DIR-T19	TR004-S	TR004	Mamagou
	This study		3.5	140.1	38.2	TR004-Sa:LP-DIR-T	hargrave 2017-08-23 15:45:47	1.3400000000000001e-08	5.76e-10	5.52e-10	2.17e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	20	903.0	TR004-Sa:LP-DIR-T20	TR004-S	TR004	Mamagou
	This study		2.9	139.5	38.2	TR004-Sa:LP-DIR-T	hargrave 2017-08-24 12:26:37	1.31e-08	4.77e-10	4.3700000000000004e-10	2.0799999999999998e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	21	913.0	TR004-Sa:LP-DIR-T21	TR004-S	TR004	Mamagou
	This study		3.9	140.6	38.6	TR004-Sa:LP-DIR-T	hargrave 2017-08-25 08:46:14	1.28e-08	5.11e-10	6.809999999999999e-10	2.26e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	22	918.0	TR004-Sa:LP-DIR-T22	TR004-S	TR004	Mamagou
	This study		3.6	139.1	36.3	TR004-Sa:LP-DIR-T	hargrave 2017-08-29 11:34:58	1.27e-08	6.05e-10	5.05e-10	2.54e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	23	923.0	TR004-Sa:LP-DIR-T23	TR004-S	TR004	Mamagou
	This study		1.5	139.3	38.0	TR004-Sa:LP-DIR-T	hargrave 2017-08-30 08:14:09	1.1299999999999999e-08	1.74e-10	1.8499999999999998e-10	1.8599999999999998e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	24	928.0	TR004-Sa:LP-DIR-T24	TR004-S	TR004	Mamagou
	This study		5.0	136.7	35.9	TR004-Sa:LP-DIR-T	hargrave 2017-09-01 21:30:42	9.41e-09	5.89e-10	5.599999999999999e-10	1.65e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	25	933.0	TR004-Sa:LP-DIR-T25	TR004-S	TR004	Mamagou
	This study		2.4	147.9	39.5	TR004-Sa:LP-DIR-T	hargrave 2017-09-10 13:55:01	8.23e-09	2.4400000000000004e-10	1.95e-10	1.8300000000000001e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	26	938.0	TR004-Sa:LP-DIR-T26	TR004-S	TR004	Mamagou
	This study		4.2	89.1	35.3	TR004-Sa:LP-DIR-T	hargrave 2017-09-12 20:08:10	1.99e-09	1.2e-10	5.32e-11	1.3000000000000002e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	27	943.0	TR004-Sa:LP-DIR-T27	TR004-S	TR004	Mamagou
	This study		6.0	142.2	74.7	TR004-Sa:LP-DIR-T	hargrave 2017-09-15 12:20:46	9.49e-10	5.24e-11	7.55e-11	1.67e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	28	945.0	TR004-Sa:LP-DIR-T28	TR004-S	TR004	Mamagou
	This study		8.3	194.3	30.1	TR004-Sa:LP-DIR-T	hargrave 2017-09-16 19:14:35	9.98e-10	3.4e-11	5.94e-11	1.3999999999999998e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	29	947.0	TR004-Sa:LP-DIR-T29	TR004-S	TR004	Mamagou
	This study		8.5	200.5	31.1	TR004-Sa:LP-DIR-T	hargrave 2017-09-19 09:16:32	1.06e-09	3.9100000000000006e-11	4.62e-11	1.5699999999999997e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	30	947.0	TR004-Sa:LP-DIR-T30	TR004-S	TR004	Mamagou
	This study		8.0	278.2	24.6	TR004-Sa:LP-DIR-T	hargrave 2017-09-19 21:29:27	9.73e-10	6.28e-11	3.81e-11	1.21e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	31	949.0	TR004-Sa:LP-DIR-T31	TR004-S	TR004	Mamagou
	This study		5.4	284.4	25.1	TR004-Sa:LP-DIR-T	hargrave 2017-09-22 11:46:11	1.11e-09	2.8e-11	3.9299999999999996e-11	1.1e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	32	949.0	TR004-Sa:LP-DIR-T32	TR004-S	TR004	Mamagou
	This study		7.5	146.8	-1.3	TR004-Sa:LP-DIR-T	hargrave 2017-09-22 22:18:58	9.82e-10	3.83e-11	4.61e-11	1.2e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	33	951.0	TR004-Sa:LP-DIR-T33	TR004-S	TR004	Mamagou
	This study		6.9	146.2	-0.6	TR004-Sa:LP-DIR-T	hargrave 2017-09-24 10:55:59	1.0400000000000001e-09	2.56e-11	4.1200000000000004e-11	1.19e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	34	951.0	TR004-Sa:LP-DIR-T34	TR004-S	TR004	Mamagou
	This study		20.6	152.2	-50.8	TR004-Sa:LP-DIR-T	hargrave 2017-09-24 20:02:22	2.23e-10	3.81e-11	4.45e-11	8.37e-11	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	35	953.0	TR004-Sa:LP-DIR-T35	TR004-S	TR004	Mamagou
	This study		19.3	150.4	-56.4	TR004-Sa:LP-DIR-T	hargrave 2017-09-25 09:30:39	2.0799999999999998e-10	3.0999999999999996e-11	3.68e-11	8.640000000000001e-11	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	36	953.0	TR004-Sa:LP-DIR-T36	TR004-S	TR004	Mamagou
	This study		12.9	169.5	-3.3	TR004-Sa:LP-DIR-T	hargrave 2017-09-26 13:47:18	8.08e-10	2.31e-11	4.26e-11	1.8100000000000002e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	37	955.0	TR004-Sa:LP-DIR-T37	TR004-S	TR004	Mamagou
	This study		12.5	167.8	-5.2	TR004-Sa:LP-DIR-T	hargrave 2017-09-26 15:48:49	8.17e-10	2.56e-11	3.5399999999999995e-11	1.8000000000000002e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	38	955.0	TR004-Sa:LP-DIR-T38	TR004-S	TR004	Mamagou
	This study		6.2	240.4	10.0	TR004-Sa:LP-DIR-T	hargrave 2017-10-01 13:57:45	1.13e-09	3.65e-11	4.57e-11	1.12e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	39	957.0	TR004-Sa:LP-DIR-T39	TR004-S	TR004	Mamagou
	This study		15.7	172.5	2.7	TR004-Sa:LP-DIR-T	hargrave 2017-10-02 14:03:56	4.92e-10	3.8899999999999996e-11	5.5899999999999996e-11	1.28e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	40	959.0	TR004-Sa:LP-DIR-T40	TR004-S	TR004	Mamagou
	This study		13.9	172.3	3.5	TR004-Sa:LP-DIR-T	hargrave 2017-10-02 16:16:19	4.71e-10	3.22e-11	2.93e-11	1.1400000000000001e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	41	959.0	TR004-Sa:LP-DIR-T41	TR004-S	TR004	Mamagou
	This study		15.8	173.3	3.2	TR004-Sa:LP-DIR-T	hargrave 2017-10-02 17:41:32	4.82e-10	2.62e-11	3.36e-11	1.32e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	42	959.0	TR004-Sa:LP-DIR-T42	TR004-S	TR004	Mamagou
	This study		7.9	304.0	14.9	TR004-Sa:LP-DIR-T	hargrave 2017-10-03 17:02:02	9.189999999999999e-10	2.81e-11	3.43e-11	1.27e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	43	961.0	TR004-Sa:LP-DIR-T43	TR004-S	TR004	Mamagou
	This study		9.0	304.5	15.9	TR004-Sa:LP-DIR-T	hargrave 2017-10-05 08:17:48	9.2e-10	4.3799999999999994e-11	4.3e-11	1.3899999999999999e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	44	961.0	TR004-Sa:LP-DIR-T44	TR004-S	TR004	Mamagou
	This study		8.9	304.0	15.5	TR004-Sa:LP-DIR-T	hargrave 2017-10-05 10:18:56	9.21e-10	3.83e-11	4.7400000000000006e-11	1.42e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Sa	u	0	0	0.0	0.0	45	961.0	TR004-Sa:LP-DIR-T45	TR004-S	TR004	Mamagou
	This study		3.9	118.6	26.1	TR004-Ta:LP-DIR-T	hargrave 2017-07-20 11:43:25	1.91e-08	1.09e-09	7.099999999999999e-10	4.1799999999999995e-10	8	273	LT-NO:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	1	273.0	TR004-Ta:LP-DIR-T1	TR004-T	TR004	Mamagou
	This study		3.8	124.5	28.7	TR004-Ta:LP-DIR-T	hargrave 2017-07-21 13:09:10	1.8300000000000002e-08	9.81e-10	6.83e-10	4.19e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	2	373.0	TR004-Ta:LP-DIR-T2	TR004-T	TR004	Mamagou
	This study		4.7	127.2	30.0	TR004-Ta:LP-DIR-T	hargrave 2017-07-24 08:36:01	1.58e-08	1.09e-09	6.93e-10	3.69e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	3	473.0	TR004-Ta:LP-DIR-T3	TR004-T	TR004	Mamagou
	This study		3.1	129.1	28.9	TR004-Ta:LP-DIR-T	hargrave 2017-07-24 16:31:08	1.47e-08	5.24e-10	4.5e-10	4.38e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	4	573.0	TR004-Ta:LP-DIR-T4	TR004-T	TR004	Mamagou
	This study		2.6	129.7	29.2	TR004-Ta:LP-DIR-T	hargrave 2017-07-31 12:07:45	1.42e-08	4.51e-10	3.07e-10	4.17e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	5	623.0	TR004-Ta:LP-DIR-T5	TR004-T	TR004	Mamagou
	This study		2.0	132.1	30.9	TR004-Ta:LP-DIR-T	hargrave 2017-08-01 10:32:19	1.37e-08	3.15e-10	3.21e-10	2.25e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	6	673.0	TR004-Ta:LP-DIR-T6	TR004-T	TR004	Mamagou
	This study		2.2	134.9	32.3	TR004-Ta:LP-DIR-T	hargrave 2017-08-02 10:01:34	1.24e-08	1.5800000000000002e-10	4.63e-10	2.3e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	7	723.0	TR004-Ta:LP-DIR-T7	TR004-T	TR004	Mamagou
	This study		1.8	131.8	30.7	TR004-Ta:LP-DIR-T	hargrave 2017-08-03 16:57:20	1.23e-08	2.53e-10	1.56e-10	2.83e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	8	748.0	TR004-Ta:LP-DIR-T8	TR004-T	TR004	Mamagou
	This study		1.7	140.2	31.0	TR004-Ta:LP-DIR-T	hargrave 2017-08-04 13:34:41	1.1499999999999999e-08	2.2700000000000002e-10	1.9099999999999999e-10	2.19e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	9	773.0	TR004-Ta:LP-DIR-T9	TR004-T	TR004	Mamagou
	This study		3.3	132.2	29.3	TR004-Ta:LP-DIR-T	hargrave 2017-08-07 10:24:55	1.1699999999999999e-08	4.59e-10	4.55e-10	2.69e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	10	798.0	TR004-Ta:LP-DIR-T10	TR004-T	TR004	Mamagou
	This study		1.7	143.1	32.2	TR004-Ta:LP-DIR-T	hargrave 2017-08-08 09:38:24	9.93e-09	1.96e-10	2.12e-10	1.4699999999999998e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	11	823.0	TR004-Ta:LP-DIR-T11	TR004-T	TR004	Mamagou
	This study		2.2	148.0	33.8	TR004-Ta:LP-DIR-T	hargrave 2017-08-09 09:36:40	9.78e-09	1.53e-10	3.88e-10	5.65e-11	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	12	828.0	TR004-Ta:LP-DIR-T12	TR004-T	TR004	Mamagou
	This study		2.2	136.5	38.4	TR004-Ta:LP-DIR-T	hargrave 2017-08-16 10:56:35	8.71e-09	2.25e-10	2.2800000000000001e-10	1.5800000000000002e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	13	833.0	TR004-Ta:LP-DIR-T13	TR004-T	TR004	Mamagou
	This study		2.8	142.9	27.1	TR004-Ta:LP-DIR-T	hargrave 2017-08-16 19:19:01	9.740000000000002e-09	2.59e-10	3.9100000000000005e-10	1.94e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	14	838.0	TR004-Ta:LP-DIR-T14	TR004-T	TR004	Mamagou
	This study		2.6	149.5	33.9	TR004-Ta:LP-DIR-T	hargrave 2017-08-17 15:59:42	8.72e-09	2.16e-10	2.84e-10	1.99e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	15	843.0	TR004-Ta:LP-DIR-T15	TR004-T	TR004	Mamagou
	This study		3.6	149.8	32.0	TR004-Ta:LP-DIR-T	hargrave 2017-08-18 11:42:12	9.2e-09	3e-10	4.82e-10	1.72e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	16	848.0	TR004-Ta:LP-DIR-T16	TR004-T	TR004	Mamagou
	This study		2.0	144.6	28.5	TR004-Ta:LP-DIR-T	hargrave 2017-08-21 08:57:11	9.39e-09	1.8700000000000003e-10	2.54e-10	1.43e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	17	853.0	TR004-Ta:LP-DIR-T17	TR004-T	TR004	Mamagou
	This study		3.2	146.5	30.1	TR004-Ta:LP-DIR-T	hargrave 2017-08-21 17:46:09	9.02e-09	2.87e-10	3.9600000000000003e-10	1.68e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	18	873.0	TR004-Ta:LP-DIR-T18	TR004-T	TR004	Mamagou
	This study		3.4	152.6	35.0	TR004-Ta:LP-DIR-T	hargrave 2017-08-22 16:46:27	8.199999999999999e-09	2.62e-10	3.88e-10	1.66e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	19	893.0	TR004-Ta:LP-DIR-T19	TR004-T	TR004	Mamagou
	This study		3.8	146.2	31.3	TR004-Ta:LP-DIR-T	hargrave 2017-08-23 15:47:24	8.57e-09	3.2399999999999997e-10	4.6e-10	1.53e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	20	903.0	TR004-Ta:LP-DIR-T20	TR004-T	TR004	Mamagou
	This study		3.2	148.6	35.2	TR004-Ta:LP-DIR-T	hargrave 2017-08-24 12:28:14	7.85e-09	2.41e-10	3.5499999999999996e-10	1.34e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	21	913.0	TR004-Ta:LP-DIR-T21	TR004-T	TR004	Mamagou
	This study		2.8	139.5	30.4	TR004-Ta:LP-DIR-T	hargrave 2017-08-25 08:47:54	8.469999999999999e-09	2.34e-10	3.61e-10	1.26e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	22	918.0	TR004-Ta:LP-DIR-T22	TR004-T	TR004	Mamagou
	This study		4.6	143.3	32.7	TR004-Ta:LP-DIR-T	hargrave 2017-08-29 11:36:35	7.94e-09	3.94e-10	4.8e-10	1.64e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	23	923.0	TR004-Ta:LP-DIR-T23	TR004-T	TR004	Mamagou
	This study		2.0	134.6	27.2	TR004-Ta:LP-DIR-T	hargrave 2017-08-30 08:15:27	8.3e-09	1.0399999999999999e-10	3.09e-10	1.38e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	24	928.0	TR004-Ta:LP-DIR-T24	TR004-T	TR004	Mamagou
	This study		4.2	153.8	31.0	TR004-Ta:LP-DIR-T	hargrave 2017-09-01 21:32:22	6.29e-09	2e-10	4.26e-10	1.06e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	25	933.0	TR004-Ta:LP-DIR-T25	TR004-T	TR004	Mamagou
	This study		4.9	133.3	23.5	TR004-Ta:LP-DIR-T	hargrave 2017-09-10 13:56:38	7.1499999999999995e-09	3.88e-10	4.2500000000000003e-10	2.89e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	26	938.0	TR004-Ta:LP-DIR-T26	TR004-T	TR004	Mamagou
	This study		10.5	184.4	-10.6	TR004-Ta:LP-DIR-T	hargrave 2017-09-12 20:09:37	1.66e-09	6.39e-11	1.5800000000000002e-10	2.68e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	27	943.0	TR004-Ta:LP-DIR-T27	TR004-T	TR004	Mamagou
	This study		10.6	182.8	-10.2	TR004-Ta:LP-DIR-T	hargrave 2017-09-13 09:10:52	1.46e-09	8.68e-11	8.22e-11	2.71e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	28	943.0	TR004-Ta:LP-DIR-T28	TR004-T	TR004	Mamagou
	This study		10.5	199.7	-6.7	TR004-Ta:LP-DIR-T	hargrave 2017-09-14 14:14:43	1.6800000000000004e-09	6.65e-11	9.940000000000001e-11	3.02e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	29	943.0	TR004-Ta:LP-DIR-T29	TR004-T	TR004	Mamagou
	This study		10.7	195.3	-6.7	TR004-Ta:LP-DIR-T	hargrave 2017-09-14 15:08:45	1.62e-09	7.43e-11	1.1599999999999999e-10	2.9399999999999997e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	30	943.0	TR004-Ta:LP-DIR-T30	TR004-T	TR004	Mamagou
	This study		13.3	154.1	12.3	TR004-Ta:LP-DIR-T	hargrave 2017-09-15 12:22:15	1.22e-09	9.679999999999999e-11	2.0799999999999998e-10	1.97e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	31	945.0	TR004-Ta:LP-DIR-T31	TR004-T	TR004	Mamagou
	This study		14.2	157.1	12.7	TR004-Ta:LP-DIR-T	hargrave 2017-09-15 14:42:03	1.14e-09	1.08e-10	1.3000000000000002e-10	2.41e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	32	945.0	TR004-Ta:LP-DIR-T32	TR004-T	TR004	Mamagou
	This study		8.7	197.6	17.7	TR004-Ta:LP-DIR-T	hargrave 2017-09-16 19:16:02	1.49e-09	6.85e-11	1.08e-10	1.96e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	33	947.0	TR004-Ta:LP-DIR-T33	TR004-T	TR004	Mamagou
	This study		8.0	212.7	19.9	TR004-Ta:LP-DIR-T	hargrave 2017-09-19 09:18:01	1.71e-09	6.78e-11	8.000000000000001e-11	2.25e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	34	947.0	TR004-Ta:LP-DIR-T34	TR004-T	TR004	Mamagou
	This study		15.4	93.7	1.3	TR004-Ta:LP-DIR-T	hargrave 2017-09-19 21:30:54	8.98e-10	8.2e-11	1.3000000000000002e-10	2.2700000000000002e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	35	949.0	TR004-Ta:LP-DIR-T35	TR004-T	TR004	Mamagou
	This study		33.5	134.8	3.0	TR004-Ta:LP-DIR-T	hargrave 2017-09-22 11:49:16	3.5299999999999997e-10	6.39e-11	5.47e-11	2.18e-10	8	273	LT-T-Z:LP-DIR-T	g	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	36	949.0	TR004-Ta:LP-DIR-T36	TR004-T	TR004	Mamagou
	This study		34.1	124.5	1.6	TR004-Ta:LP-DIR-T	hargrave 2017-09-22 12:30:05	3.57e-10	6.12e-11	6.03e-11	2.26e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	37	949.0	TR004-Ta:LP-DIR-T37	TR004-T	TR004	Mamagou
	This study		13.7	193.6	-1.0	TR004-Ta:LP-DIR-T	hargrave 2017-09-22 22:20:30	9.5e-10	5.31e-11	1.68e-10	1.6299999999999998e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	38	951.0	TR004-Ta:LP-DIR-T38	TR004-T	TR004	Mamagou
	This study		13.3	172.8	3.1	TR004-Ta:LP-DIR-T	hargrave 2017-09-24 10:57:26	8.52e-10	5.77e-11	9.590000000000001e-11	1.73e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	39	951.0	TR004-Ta:LP-DIR-T39	TR004-T	TR004	Mamagou
	This study		13.9	146.5	-4.8	TR004-Ta:LP-DIR-T	hargrave 2017-09-24 20:05:29	1.01e-09	5.370000000000001e-11	9.88e-11	2.24e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	40	953.0	TR004-Ta:LP-DIR-T40	TR004-T	TR004	Mamagou
	This study		14.7	141.6	-4.7	TR004-Ta:LP-DIR-T	hargrave 2017-09-25 09:32:07	8.68e-10	5.62e-11	9.559999999999999e-11	2.03e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	41	953.0	TR004-Ta:LP-DIR-T41	TR004-T	TR004	Mamagou
	This study		6.0	264.0	7.0	TR004-Ta:LP-DIR-T	hargrave 2017-09-26 13:48:50	2.0100000000000003e-09	5.6e-11	5.2899999999999987e-11	2.0400000000000002e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	42	955.0	TR004-Ta:LP-DIR-T42	TR004-T	TR004	Mamagou
	This study		18.6	174.6	-0.0	TR004-Ta:LP-DIR-T	hargrave 2017-10-01 13:59:11	6.78e-10	3.62e-11	6.690000000000001e-11	2.18e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	43	957.0	TR004-Ta:LP-DIR-T43	TR004-T	TR004	Mamagou
	This study		20.2	180.4	2.4	TR004-Ta:LP-DIR-T	hargrave 2017-10-01 16:51:45	6.43e-10	4.0700000000000006e-11	7.7e-11	2.22e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	44	957.0	TR004-Ta:LP-DIR-T44	TR004-T	TR004	Mamagou
	This study		21.2	179.3	2.1	TR004-Ta:LP-DIR-T	hargrave 2017-10-01 18:39:45	6.360000000000001e-10	3.87e-11	1.0200000000000001e-10	2.24e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	45	957.0	TR004-Ta:LP-DIR-T45	TR004-T	TR004	Mamagou
	This study		7.9	209.7	-11.8	TR004-Ta:LP-DIR-T	hargrave 2017-10-02 14:05:23	1.59e-09	6.509999999999999e-11	7.98e-11	2.13e-10	8	273	LT-T-Z:LP-DIR-T	b	pmagpy-3.11.1	TR004-Ta	u	0	0	0.0	0.0	46	959.0	TR004-Ta:LP-DIR-T46	TR004-T	TR004	Mamagou
